ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
3449,simple,,100 g OMC gold bar,1,0,visible,"1 - 9: $10,506.40 10 - 24: $10,506.40 25 - 49: $10,506.40 50 - ∞: $10,506.4","1 - 9: $10,506.40 10 - 24: $10,506.40 25 - 49: $10,506.40 50 - ∞: $10,506.40",,,taxable,,1,1,,0,0,,,,,1,,,"10,509.11",Gold Stock,,,https://goldstockcanada.com/storage/products/current/100-g-omc-gold-bar-0.jpg,,,,,,,,,0
3006,simple,,1 Gram Maple Leaf Coin,1,0,visible,1 - 9: $128.00 10 - 24: $128.00 25 - 49: $128.00 50 - ∞: $128.00,1 - 9: $128.00 10 - 24: $128.00 25 - 49: $128.00 50 - ∞: $128.00,,,taxable,,1,1,,0,0,,,,,1,,,128.03,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1-gram-maple-leaf-coin-0.jpg,,,,,,,,,0
3426,simple,,10 oz OMC Silver Bar (99.99%),1,0,visible,1 - 9: $438.14 10 - 24: $438.14 25 - 49: $438.14 50 - ∞: $438.14,1 - 9: $438.14 10 - 24: $438.14 25 - 49: $438.14 50 - ∞: $438.14,,,taxable,,1,1,,0,0,,,,,1,,,438.14,Gold Stock,,,https://goldstockcanada.com/storage/products/current/10-oz-omc-silver-bar-9999-0.jpg,,,,,,,,,0
2400,simple,,1oz Credit Suisse,1,0,visible,"1 - 9: $3,278.67 10 - 24: $3,278.67 25 - 49: $3,278.67 50 - ∞: $3,278.67","1 - 9: $3,278.67 10 - 24: $3,278.67 25 - 49: $3,278.67 50 - ∞: $3,278.67",,,taxable,,1,1,,0,0,,,,,1,,,"3,279.51",Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-credit-suisse-0.jpg,,,,,,,,,0
3444,simple,,1oz Silver OMC bar,1,0,visible,1 - 9: $44.02 10 - 24: $44.02 25 - 49: $44.02 50 - ∞: $44.02,1 - 9: $44.02 10 - 24: $44.02 25 - 49: $44.02 50 - ∞: $44.02,,,taxable,,1,1,,0,0,,,,,1,,,44.02,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-silver-omc-bar-0.jpg,,,,,,,,,0
2406,simple,,1oz Perth Mint,1,0,visible,"1 - 9: $3,286.62 10 - 24: $3,286.62 25 - 49: $3,286.62 50 - ∞: $3,286.62","1 - 9: $3,286.62 10 - 24: $3,286.62 25 - 49: $3,286.62 50 - ∞: $3,286.62",,,taxable,,1,1,,0,0,,,,,1,,,"3,287.47",Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-perth-mint-0.jpg,,,,,,,,,0
2409,simple,,5 Gram Pamp Suisse,1,0,visible,1 - 9: $617.55 10 - 24: $617.55 25 - 49: $617.55 50 - ∞: $617.55,1 - 9: $617.55 10 - 24: $617.55 25 - 49: $617.55 50 - ∞: $617.55,,,taxable,,1,1,,0,0,,,,,1,,,617.71,Gold Stock,,,https://goldstockcanada.com/storage/products/current/5-gram-pamp-suisse-0.jpg,,,,,,,,,0
2412,simple,,10 Gram Pamp Suisse,1,0,visible,"1 - 9: $1,122.81 10 - 24: $1,122.81 25 - 49: $1,122.81 50 - ∞: $1,122.81","1 - 9: $1,122.81 10 - 24: $1,122.81 25 - 49: $1,122.81 50 - ∞: $1,122.81",,,taxable,,1,1,,0,0,,,,,1,,,"1,123.10",Gold Stock,,,https://goldstockcanada.com/storage/products/current/10-gram-pamp-suisse-0.jpg,,,,,,,,,0
2415,simple,,1 Gram Pamp Suisse,1,0,visible,1 - 9: $151.58 10 - 24: $151.58 25 - 49: $151.58 50 - ∞: $151.58,1 - 9: $151.58 10 - 24: $151.58 25 - 49: $151.58 50 - ∞: $151.58,,,taxable,,1,1,,0,0,,,,,1,,,151.62,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1-gram-pamp-suisse-0.jpg,,,,,,,,,0
2421,simple,,50 Gram Pamp Suisse,1,0,visible,"1 - 9: $5,614.06 10 - 24: $5,614.06 25 - 49: $5,614.06 50 - ∞: $5,614.06","1 - 9: $5,614.06 10 - 24: $5,614.06 25 - 49: $5,614.06 50 - ∞: $5,614.06",,,taxable,,1,1,,0,0,,,,,1,,,"5,615.51",Gold Stock,,,https://goldstockcanada.com/storage/products/current/50-gram-pamp-suisse-0.jpg,,,,,,,,,0
2424,simple,,100 Gram Pamp Suisse,1,0,visible,"1 - 9: $11,228.12 10 - 24: $11,228.12 25 - 49: $11,228.12 50 - ∞: $11,228.1","1 - 9: $11,228.12 10 - 24: $11,228.12 25 - 49: $11,228.12 50 - ∞: $11,228.12",,,taxable,,1,1,,0,0,,,,,1,,,"11,231.01",Gold Stock,,,https://goldstockcanada.com/storage/products/current/100-gram-pamp-suisse-0.jpg,,,,,,,,,0
2428,simple,,10oz Gold Bar,1,0,visible,"1 - 9: $32,309.19 10 - 24: $32,309.19 25 - 49: $32,309.19 50 - ∞: $32,309.1","1 - 9: $32,309.19 10 - 24: $32,309.19 25 - 49: $32,309.19 50 - ∞: $32,309.19",,,taxable,,1,1,,0,0,,,,,1,,,"32,317.52",Gold Stock,,,https://goldstockcanada.com/storage/products/current/10oz-gold-bar-0.jpg,,,,,,,,,0
2430,simple,,1/2oz Maple Leaf Coin,1,0,visible,"1 - 9: $1,699.02 10 - 24: $1,699.02 25 - 49: $1,699.02 50 - ∞: $1,699.02","1 - 9: $1,699.02 10 - 24: $1,699.02 25 - 49: $1,699.02 50 - ∞: $1,699.02",,,taxable,,1,1,,0,0,,,,,1,,,"1,699.02",Gold Stock,,,https://goldstockcanada.com/storage/products/current/12oz-maple-leaf-coin-0.jpg,,,,,,,,,0
2434,simple,,1/4 Maple Leaf Coin,1,0,visible,1 - 9: $875.37 10 - 24: $875.37 25 - 49: $875.37 50 - ∞: $875.37,1 - 9: $875.37 10 - 24: $875.37 25 - 49: $875.37 50 - ∞: $875.37,,,taxable,,1,1,,0,0,,,,,1,,,875.37,Gold Stock,,,https://goldstockcanada.com/storage/products/current/14-maple-leaf-coin-0.jpg,,,,,,,,,0
2437,simple,,1/20oz Maple Leaf Coin,1,0,visible,1 - 9: $222.82 10 - 24: $222.82 25 - 49: $222.82 50 - ∞: $222.82,1 - 9: $222.82 10 - 24: $222.82 25 - 49: $222.82 50 - ∞: $222.82,,,taxable,,1,1,,0,0,,,,,1,,,222.82,Gold Stock,,,https://goldstockcanada.com/storage/products/current/120oz-maple-leaf-coin-0.jpg,,,,,,,,,0
2447,simple,,5oz Silver Sunshine Bar,1,0,visible,1 - 9: $259.55 10 - 24: $259.55 25 - 49: $259.55 50 - ∞: $259.55,1 - 9: $259.55 10 - 24: $259.55 25 - 49: $259.55 50 - ∞: $259.55,,,taxable,,1,1,,0,0,,,,,1,,,259.55,Gold Stock,,,https://goldstockcanada.com/storage/products/current/5oz-silver-sunshine-bar-0.jpg,,,,,,,,,0
2444,simple,,1/10 Maple Leaf Coin,1,0,visible,1 - 9: $353.33 10 - 24: $353.33 25 - 49: $353.33 50 - ∞: $353.33,1 - 9: $353.33 10 - 24: $353.33 25 - 49: $353.33 50 - ∞: $353.33,,,taxable,,1,1,,0,0,,,,,1,,,353.33,Gold Stock,,,https://goldstockcanada.com/storage/products/current/110-maple-leaf-coin-0.jpg,,,,,,,,,0
2455,simple,,1oz American Eagle Silver Coin,1,0,visible,1 - 9: $58.40 10 - 24: $58.40 25 - 49: $58.40 50 - ∞: $58.40,1 - 9: $58.40 10 - 24: $58.40 25 - 49: $58.40 50 - ∞: $58.40,,,taxable,,1,1,,0,0,,,,,1,,,58.40,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-american-eagle-silver-coin-0.jpg,,,,,,,,,0
2458,simple,,1oz Philharmonic Silver Coin,1,0,visible,1 - 9: $51.91 10 - 24: $51.91 25 - 49: $51.91 50 - ∞: $51.91,1 - 9: $51.91 10 - 24: $51.91 25 - 49: $51.91 50 - ∞: $51.91,,,taxable,,1,1,,0,0,,,,,1,,,51.91,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-philharmonic-silver-coin-0.jpg,,,,,,,,,0
2461,simple,,1oz Australian Silver Coin,1,0,visible,1 - 9: $53.53 10 - 24: $53.53 25 - 49: $53.53 50 - ∞: $53.53,1 - 9: $53.53 10 - 24: $53.53 25 - 49: $53.53 50 - ∞: $53.53,,,taxable,,1,1,,0,0,,,,,1,,,53.53,Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-australian-silver-coin-0.jpg,,,,,,,,,0
2365,simple,,1oz Platinum Maple Leaf Coin (99.99%),1,0,visible,"1 - 9: $1,510.58 10 - 24: $1,510.58 25 - 49: $1,510.58 50 - ∞: $1,510.58","1 - 9: $1,510.58 10 - 24: $1,510.58 25 - 49: $1,510.58 50 - ∞: $1,510.58",,,taxable,,1,1,,0,0,,,,,1,,,"1,511.02",Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-platinum-maple-leaf-coin-9999-0.jpg,,,,,,,,,0
2474,simple,,400oz Gold Bar,1,0,visible,"1 - 9: $1,280,908.22 10 - 24: $1,280,908.22 25 - 49: $1,280,908.22 50 - ∞: ","1 - 9: $1,280,908.22 10 - 24: $1,280,908.22 25 - 49: $1,280,908.22 50 - ∞: $1,280,908.22",,,taxable,,1,1,,0,0,,,,,1,,,"1,280,908.22",Gold Stock,,,https://goldstockcanada.com/storage/products/current/400oz-gold-bar-0.jpg,,,,,,,,,0
2484,simple,,10oz Silver Coin,1,0,visible,1 - 9: $454.22 10 - 24: $454.22 25 - 49: $454.22 50 - ∞: $454.22,1 - 9: $454.22 10 - 24: $454.22 25 - 49: $454.22 50 - ∞: $454.22,,,taxable,,1,1,,0,0,,,,,1,,,454.22,Gold Stock,,,https://goldstockcanada.com/storage/products/current/10oz-silver-coin-0.jpg,,,,,,,,,0
2487,simple,,1 Kilo Valcambi Suisse Silver Bar,1,0,visible,"1 - 9: $1,552.12 10 - 24: $1,552.12 25 - 49: $1,552.12 50 - ∞: $1,552.12","1 - 9: $1,552.12 10 - 24: $1,552.12 25 - 49: $1,552.12 50 - ∞: $1,552.12",,,taxable,,1,1,,0,0,,,,,1,,,"1,552.12",Gold Stock,,,https://goldstockcanada.com/storage/products/current/1-kilo-valcambi-suisse-silver-bar-0.jpg,,,,,,,,,0
2490,simple,,10oz Silver Bar (miscellaneous-mixed brand) 99.99%,1,0,visible,1 - 9: $442.05 10 - 24: $442.05 25 - 49: $442.05 50 - ∞: $442.05,1 - 9: $442.05 10 - 24: $442.05 25 - 49: $442.05 50 - ∞: $442.05,,,taxable,,1,1,,0,0,,,,,1,,,442.05,Gold Stock,,,https://goldstockcanada.com/storage/products/current/10oz-silver-bar-miscellaneous-mixed-brand-9999-0.jpg,,,,,,,,,0
2494,simple,,50oz Johnson Matthew Silver Bar,1,0,visible,"1 - 9: $2,473.87 10 - 24: $2,473.87 25 - 49: $2,473.87 50 - ∞: $2,473.87","1 - 9: $2,473.87 10 - 24: $2,473.87 25 - 49: $2,473.87 50 - ∞: $2,473.87",,,taxable,,1,1,,0,0,,,,,1,,,"2,473.87",Gold Stock,,,https://goldstockcanada.com/storage/products/current/50oz-johnson-matthew-silver-bar-0.jpg,,,,,,,,,0
2499,simple,,1oz Silver Maple Leaf (Monster Box),1,0,visible,"1 - 9: $24,941.49 10 - 24: $24,941.49 25 - 49: $24,941.49 50 - ∞: $24,941.4","1 - 9: $24,941.49 10 - 24: $24,941.49 25 - 49: $24,941.49 50 - ∞: $24,941.49",,,taxable,,1,1,,0,0,,,,,1,,,"24,941.49",Gold Stock,,,https://goldstockcanada.com/storage/products/current/1oz-silver-maple-leaf-monster-box-0.jpg,,,,,,,,,0
